time(s),V_m,Current (A),Cycle,Cap
46652,3.563,1,5,2.804878333
46653,3.563,1.001,5,2.804878333
46654,3.563,1.002,5,2.804878333
46655,3.563,1.001,5,2.804878333
46656,3.562,1,5,2.804878333
46657,3.562,0.999,5,2.804878333
46658,3.562,0.997,5,2.804878333
46659,3.562,0.996,5,2.804878333
46660,3.562,0.996,5,2.804878333
46661,3.562,0.998,5,2.804878333
46662,3.562,0.999,5,2.804878333
46663,3.562,1.001,5,2.804878333
46664,3.562,1.001,5,2.804878333
46665,3.562,1.002,5,2.804878333
46666,3.562,1.001,5,2.804878333
46667,3.562,0.999,5,2.804878333
46668,3.561,0.997,5,2.804878333
46669,3.561,0.997,5,2.804878333
46670,3.561,0.996,5,2.804878333
46671,3.561,0.997,5,2.804878333
46672,3.561,0.999,5,2.804878333
46673,3.561,0.999,5,2.804878333
46674,3.561,1,5,2.804878333
46675,3.561,1.002,5,2.804878333
46676,3.561,1.002,5,2.804878333
46677,3.561,1.001,5,2.804878333
46678,3.561,1,5,2.804878333
46679,3.561,0.998,5,2.804878333
46680,3.56,0.997,5,2.804878333
46681,3.56,0.996,5,2.804878333
46682,3.56,0.996,5,2.804878333
46683,3.56,0.998,5,2.804878333
46684,3.56,1,5,2.804878333
46685,3.56,1.001,5,2.804878333
46686,3.561,1.002,5,2.804878333
46687,3.56,1.002,5,2.804878333
46688,3.56,1.001,5,2.804878333
46689,3.56,1,5,2.804878333
46690,3.56,0.998,5,2.804878333
46691,3.56,0.997,5,2.804878333
46692,3.56,0.996,5,2.804878333
46693,3.56,0.997,5,2.804878333
46694,3.56,0.998,5,2.804878333
46695,3.56,1,5,2.804878333
46696,3.56,1.001,5,2.804878333
46697,3.56,1.002,5,2.804878333
46698,3.56,1.002,5,2.804878333
46699,3.56,1,5,2.804878333
46700,3.559,0.999,5,2.804878333
46701,3.559,0.997,5,2.804878333
46702,3.559,0.996,5,2.804878333
46703,3.559,0.996,5,2.804878333
46704,3.559,0.997,5,2.804878333
46705,3.559,0.998,5,2.804878333
46706,3.559,0.999,5,2.804878333
46707,3.559,1,5,2.804878333
46708,3.559,1.002,5,2.804878333
46709,3.559,1.001,5,2.804878333
46710,3.559,1.001,5,2.804878333
46711,3.559,1.001,5,2.804878333
46712,3.558,1,5,2.804878333
46713,3.558,0.998,5,2.804878333
46714,3.558,0.997,5,2.804878333
46715,3.558,0.996,5,2.804878333
46716,3.558,0.997,5,2.804878333
46717,3.558,0.997,5,2.804878333
46718,3.558,0.998,5,2.804878333
46719,3.558,0.998,5,2.804878333
46720,3.558,1,5,2.804878333
46721,3.558,1.001,5,2.804878333
46722,3.558,1.002,5,2.804878333
46723,3.558,1.002,5,2.804878333
46724,3.558,1.001,5,2.804878333
46725,3.557,1,5,2.804878333
46726,3.557,0.999,5,2.804878333
46727,3.557,0.998,5,2.804878333
46728,3.557,0.997,5,2.804878333
46729,3.557,0.996,5,2.804878333
46730,3.557,0.996,5,2.804878333
46731,3.557,0.996,5,2.804878333
46732,3.557,0.998,5,2.804878333
46733,3.557,0.998,5,2.804878333
46734,3.557,0.999,5,2.804878333
46735,3.557,1,5,2.804878333
46736,3.557,1.001,5,2.804878333
46737,3.557,1.001,5,2.804878333
46738,3.557,1.002,5,2.804878333
46739,3.557,1.001,5,2.804878333
46740,3.556,1.001,5,2.804878333
46741,3.556,1.001,5,2.804878333
46742,3.556,1,5,2.804878333
46743,3.556,0.999,5,2.804878333
46744,3.556,0.999,5,2.804878333
46745,3.556,0.998,5,2.804878333
46746,3.556,0.998,5,2.804878333
46747,3.556,0.997,5,2.804878333
46748,3.555,0.996,5,2.804878333
46749,3.555,0.996,5,2.804878333
46750,3.555,0.996,5,2.804878333
46751,3.555,0.996,5,2.804878333
46752,3.555,0.997,5,2.804878333
46753,3.555,0.997,5,2.804878333
46754,3.555,0.998,5,2.804878333
46755,3.555,0.999,5,2.804878333
46756,3.555,1,5,2.804878333
46757,3.555,1.001,5,2.804878333
46758,3.555,1.001,5,2.804878333
46759,3.555,1.002,5,2.804878333
46760,3.555,1.002,5,2.804878333
46761,3.555,1.001,5,2.804878333
46762,3.555,1.001,5,2.804878333
46763,3.555,1.001,5,2.804878333
46764,3.555,1,5,2.804878333
46765,3.555,0.999,5,2.804878333
46766,3.554,0.998,5,2.804878333
46767,3.554,0.999,5,2.804878333
46768,3.554,0.997,5,2.804878333
46769,3.554,0.997,5,2.804878333
46770,3.554,0.996,5,2.804878333
46771,3.554,0.996,5,2.804878333
46772,3.554,0.997,5,2.804878333
46773,3.554,0.996,5,2.804878333
46774,3.554,0.996,5,2.804878333
46775,3.554,0.997,5,2.804878333
46776,3.554,0.997,5,2.804878333
46777,3.554,0.997,5,2.804878333
46778,3.553,0.997,5,2.804878333
46779,3.553,0.998,5,2.804878333
46780,3.553,0.998,5,2.804878333
46781,3.553,0.998,5,2.804878333
46782,3.553,0.999,5,2.804878333
46783,3.553,0.999,5,2.804878333
46784,3.553,0.999,5,2.804878333
46785,3.553,0.999,5,2.804878333
46786,3.553,0.999,5,2.804878333
46787,3.553,0.999,5,2.804878333
46788,3.553,1,5,2.804878333
46789,3.553,1,5,2.804878333
46790,3.553,1,5,2.804878333
46791,3.553,1.001,5,2.804878333
46792,3.553,1,5,2.804878333
46793,3.553,1.001,5,2.804878333
46794,3.552,1,5,2.804878333
46795,3.552,1.001,5,2.804878333
46796,3.552,1.001,5,2.804878333
46797,3.552,1.001,5,2.804878333
46798,3.552,1.001,5,2.804878333
46799,3.552,1.001,5,2.804878333
46800,3.552,1.001,5,2.804878333
46801,3.552,1.001,5,2.804878333
46802,3.552,1.002,5,2.804878333
46803,3.552,1.002,5,2.804878333
46804,3.552,1.002,5,2.804878333
46805,3.551,1.001,5,2.804878333
46806,3.551,1.001,5,2.804878333
46807,3.552,1.002,5,2.804878333
46808,3.551,1.001,5,2.804878333
46809,3.551,1.002,5,2.804878333
46810,3.551,1.002,5,2.804878333
46811,3.551,1.001,5,2.804878333
46812,3.551,1.002,5,2.804878333
46813,3.551,1.002,5,2.804878333
46814,3.551,1.002,5,2.804878333
46815,3.551,1.002,5,2.804878333
46816,3.551,1.001,5,2.804878333
46817,3.551,1.001,5,2.804878333
46818,3.551,1.001,5,2.804878333
46819,3.551,1.001,5,2.804878333
46820,3.551,1.001,5,2.804878333
46821,3.55,1.001,5,2.804878333
46822,3.55,1,5,2.804878333
46823,3.55,1.001,5,2.804878333
46824,3.55,1,5,2.804878333
46825,3.55,1,5,2.804878333
46826,3.55,0.999,5,2.804878333
46827,3.55,1,5,2.804878333
46828,3.55,0.999,5,2.804878333
46829,3.55,0.999,5,2.804878333
46830,3.55,0.999,5,2.804878333
46831,3.55,0.998,5,2.804878333
46832,3.55,0.998,5,2.804878333
46833,3.55,0.998,5,2.804878333
46834,3.549,0.998,5,2.804878333
46835,3.549,0.997,5,2.804878333
46836,3.549,0.997,5,2.804878333
46837,3.549,0.997,5,2.804878333
46838,3.549,0.997,5,2.804878333
46839,3.549,0.997,5,2.804878333
46840,3.549,0.996,5,2.804878333
46841,3.549,0.997,5,2.804878333
46842,3.549,0.996,5,2.804878333
46843,3.549,0.996,5,2.804878333
46844,3.549,0.997,5,2.804878333
46845,3.549,0.997,5,2.804878333
46846,3.548,0.997,5,2.804878333
46847,3.548,0.997,5,2.804878333
46848,3.548,0.998,5,2.804878333
46849,3.548,0.998,5,2.804878333
46850,3.548,0.998,5,2.804878333
46851,3.548,0.999,5,2.804878333
46852,3.548,0.999,5,2.804878333
46853,3.548,0.998,5,2.804878333
46854,3.548,0.999,5,2.804878333
46855,3.548,0.998,5,2.804878333
46856,3.548,1,5,2.804878333
46857,3.548,0.999,5,2.804878333
46858,3.548,1,5,2.804878333
46859,3.548,1,5,2.804878333
46860,3.548,1,5,2.804878333
46861,3.548,1,5,2.804878333
46862,3.548,1,5,2.804878333
46863,3.547,1.001,5,2.804878333
46864,3.547,1,5,2.804878333
46865,3.547,1,5,2.804878333
46866,3.547,1,5,2.804878333
46867,3.547,1,5,2.804878333
46868,3.547,1,5,2.804878333
46869,3.547,1,5,2.804878333
46870,3.547,1.001,5,2.804878333
46871,3.547,1.001,5,2.804878333
46872,3.547,1.001,5,2.804878333
46873,3.547,1.001,5,2.804878333
46874,3.547,1.001,5,2.804878333
46875,3.547,1.001,5,2.804878333
46876,3.546,1.001,5,2.804878333
46877,3.546,1.001,5,2.804878333
46878,3.546,1,5,2.804878333
46879,3.546,1.001,5,2.804878333
46880,3.546,1.001,5,2.804878333
46881,3.546,1.001,5,2.804878333
46882,3.546,1.001,5,2.804878333
46883,3.546,1.001,5,2.804878333
46884,3.546,1.002,5,2.804878333
46885,3.546,1.001,5,2.804878333
46886,3.546,1.001,5,2.804878333
46887,3.546,1.001,5,2.804878333
46888,3.546,1.002,5,2.804878333
46889,3.546,1.002,5,2.804878333
46890,3.546,1.002,5,2.804878333
46891,3.545,1.002,5,2.804878333
46892,3.546,1.001,5,2.804878333
46893,3.545,1.002,5,2.804878333
46894,3.545,1.001,5,2.804878333
46895,3.545,1.001,5,2.804878333
46896,3.545,1.001,5,2.804878333
46897,3.545,1.002,5,2.804878333
46898,3.545,1.001,5,2.804878333
46899,3.545,1.001,5,2.804878333
46900,3.545,1.001,5,2.804878333
46901,3.545,1.001,5,2.804878333
46902,3.545,1.001,5,2.804878333
46903,3.545,1.001,5,2.804878333
46904,3.545,1.001,5,2.804878333
46905,3.545,1.001,5,2.804878333
46906,3.545,1.001,5,2.804878333
46907,3.545,1.001,5,2.804878333
46908,3.544,1.001,5,2.804878333
46909,3.544,1.001,5,2.804878333
46910,3.544,1.001,5,2.804878333
46911,3.544,1.001,5,2.804878333
46912,3.544,1.001,5,2.804878333
46913,3.544,1.001,5,2.804878333
46914,3.544,1.001,5,2.804878333
46915,3.544,1.001,5,2.804878333
46916,3.544,1.001,5,2.804878333
46917,3.544,1,5,2.804878333
46918,3.544,1.001,5,2.804878333
46919,3.543,1,5,2.804878333
46920,3.543,1.001,5,2.804878333
46921,3.543,1,5,2.804878333
46922,3.543,1.001,5,2.804878333
46923,3.543,1,5,2.804878333
46924,3.543,1,5,2.804878333
46925,3.543,1,5,2.804878333
46926,3.543,0.999,5,2.804878333
46927,3.543,1,5,2.804878333
46928,3.543,0.999,5,2.804878333
46929,3.543,1,5,2.804878333
46930,3.543,0.999,5,2.804878333
46931,3.543,0.999,5,2.804878333
46932,3.543,0.999,5,2.804878333
46933,3.542,0.998,5,2.804878333
46934,3.542,0.998,5,2.804878333
46935,3.542,0.997,5,2.804878333
46936,3.542,0.998,5,2.804878333
46937,3.542,0.997,5,2.804878333
46938,3.542,0.997,5,2.804878333
46939,3.542,0.997,5,2.804878333
46940,3.542,0.996,5,2.804878333
46941,3.542,0.996,5,2.804878333
46942,3.542,0.996,5,2.804878333
46943,3.542,0.996,5,2.804878333
46944,3.542,0.996,5,2.804878333
46945,3.541,0.996,5,2.804878333
46946,3.541,0.996,5,2.804878333
46947,3.541,0.996,5,2.804878333
46948,3.541,0.996,5,2.804878333
46949,3.541,0.997,5,2.804878333
46950,3.541,0.997,5,2.804878333
46951,3.541,0.997,5,2.804878333
46952,3.541,0.997,5,2.804878333
46953,3.541,0.997,5,2.804878333
46954,3.541,0.997,5,2.804878333
46955,3.541,0.997,5,2.804878333
46956,3.541,0.998,5,2.804878333
46957,3.541,0.998,5,2.804878333
46958,3.541,0.999,5,2.804878333
46959,3.541,0.998,5,2.804878333
46960,3.541,0.999,5,2.804878333
46961,3.541,0.999,5,2.804878333
46962,3.541,0.999,5,2.804878333
46963,3.541,0.999,5,2.804878333
46964,3.54,1.001,5,2.804878333
46965,3.54,1.001,5,2.804878333
46966,3.54,1,5,2.804878333
46967,3.54,1.001,5,2.804878333
46968,3.54,1.001,5,2.804878333
46969,3.54,1.002,5,2.804878333
46970,3.54,1.001,5,2.804878333
46971,3.54,1.002,5,2.804878333
46972,3.54,1.002,5,2.804878333
46973,3.54,1.002,5,2.804878333
46974,3.54,1.001,5,2.804878333
46975,3.54,1.001,5,2.804878333
46976,3.54,1.002,5,2.804878333
46977,3.54,1.002,5,2.804878333
46978,3.54,1.001,5,2.804878333
46979,3.539,1.001,5,2.804878333
46980,3.539,1.002,5,2.804878333
46981,3.539,1.002,5,2.804878333
46982,3.539,1.001,5,2.804878333
46983,3.539,1.002,5,2.804878333
46984,3.539,1.001,5,2.804878333
46985,3.539,1.001,5,2.804878333
46986,3.539,1,5,2.804878333
46987,3.539,1.001,5,2.804878333
46988,3.539,1.001,5,2.804878333
46989,3.539,1,5,2.804878333
46990,3.539,1,5,2.804878333
46991,3.538,0.999,5,2.804878333
46992,3.538,1,5,2.804878333
46993,3.538,0.999,5,2.804878333
46994,3.538,0.999,5,2.804878333
46995,3.538,0.999,5,2.804878333
46996,3.538,0.999,5,2.804878333
46997,3.538,0.999,5,2.804878333
46998,3.538,0.999,5,2.804878333
46999,3.538,0.998,5,2.804878333
47000,3.538,0.998,5,2.804878333
47001,3.538,0.998,5,2.804878333
47002,3.537,0.997,5,2.804878333
47003,3.538,0.997,5,2.804878333
47004,3.537,0.997,5,2.804878333
47005,3.537,0.997,5,2.804878333
47006,3.537,0.997,5,2.804878333
47007,3.537,0.996,5,2.804878333
47008,3.537,0.997,5,2.804878333
47009,3.537,0.996,5,2.804878333
47010,3.537,0.996,5,2.804878333
47011,3.537,0.996,5,2.804878333
47012,3.537,0.996,5,2.804878333
47013,3.537,0.996,5,2.804878333
47014,3.537,0.996,5,2.804878333
47015,3.537,0.997,5,2.804878333
47016,3.536,0.997,5,2.804878333
47017,3.536,0.997,5,2.804878333
47018,3.536,0.996,5,2.804878333
47019,3.536,0.997,5,2.804878333
47020,3.536,0.997,5,2.804878333
47021,3.536,0.997,5,2.804878333
47022,3.536,0.997,5,2.804878333
47023,3.536,0.998,5,2.804878333
47024,3.536,0.997,5,2.804878333
47025,3.536,0.998,5,2.804878333
47026,3.536,0.998,5,2.804878333
47027,3.536,0.999,5,2.804878333
47028,3.536,0.999,5,2.804878333
47029,3.536,0.999,5,2.804878333
47030,3.536,0.999,5,2.804878333
47031,3.536,1,5,2.804878333
47032,3.536,1.001,5,2.804878333
47033,3.536,1.001,5,2.804878333
47034,3.536,1.001,5,2.804878333
47035,3.536,1.001,5,2.804878333
47036,3.535,1.001,5,2.804878333
47037,3.535,1.001,5,2.804878333
47038,3.535,1.001,5,2.804878333
47039,3.535,1.001,5,2.804878333
47040,3.535,1.001,5,2.804878333
47041,3.535,1.002,5,2.804878333
47042,3.535,1.002,5,2.804878333
47043,3.535,1.001,5,2.804878333
47044,3.535,1.002,5,2.804878333
47045,3.535,1.002,5,2.804878333
47046,3.535,1.001,5,2.804878333
47047,3.535,1.002,5,2.804878333
47048,3.535,1.002,5,2.804878333
47049,3.535,1.001,5,2.804878333
47050,3.535,1.001,5,2.804878333
47051,3.534,1,5,2.804878333
47052,3.534,1.001,5,2.804878333
47053,3.534,1,5,2.804878333
47054,3.534,1,5,2.804878333
47055,3.534,0.999,5,2.804878333
47056,3.534,1,5,2.804878333
47057,3.534,0.999,5,2.804878333
47058,3.534,0.999,5,2.804878333
47059,3.534,0.998,5,2.804878333
47060,3.534,0.998,5,2.804878333
47061,3.534,0.998,5,2.804878333
47062,3.534,0.997,5,2.804878333
47063,3.534,0.998,5,2.804878333
47064,3.533,0.997,5,2.804878333
47065,3.533,0.997,5,2.804878333
47066,3.533,0.997,5,2.804878333
47067,3.533,0.997,5,2.804878333
47068,3.533,0.997,5,2.804878333
47069,3.533,0.996,5,2.804878333
47070,3.533,0.997,5,2.804878333
47071,3.533,0.996,5,2.804878333
47072,3.533,0.996,5,2.804878333
47073,3.533,0.996,5,2.804878333
47074,3.533,0.996,5,2.804878333
47075,3.532,0.996,5,2.804878333
47076,3.532,0.996,5,2.804878333
47077,3.532,0.996,5,2.804878333
47078,3.532,0.996,5,2.804878333
47079,3.532,0.996,5,2.804878333
47080,3.532,0.997,5,2.804878333
47081,3.532,0.996,5,2.804878333
47082,3.532,0.996,5,2.804878333
47083,3.532,0.996,5,2.804878333
47084,3.532,0.997,5,2.804878333
47085,3.532,0.996,5,2.804878333
47086,3.532,0.996,5,2.804878333
47087,3.532,0.996,5,2.804878333
47088,3.532,0.996,5,2.804878333
47089,3.531,0.996,5,2.804878333
47090,3.531,0.996,5,2.804878333
47091,3.531,0.997,5,2.804878333
47092,3.531,0.996,5,2.804878333
47093,3.531,0.996,5,2.804878333
47094,3.531,0.996,5,2.804878333
47095,3.531,0.996,5,2.804878333
47096,3.531,0.996,5,2.804878333
47097,3.531,0.996,5,2.804878333
47098,3.531,0.997,5,2.804878333
47099,3.531,0.996,5,2.804878333
47100,3.531,0.997,5,2.804878333
47101,3.531,0.997,5,2.804878333
47102,3.531,0.996,5,2.804878333
47103,3.531,0.996,5,2.804878333
47104,3.531,0.996,5,2.804878333
47105,3.531,0.997,5,2.804878333
47106,3.531,0.996,5,2.804878333
47107,3.531,0.997,5,2.804878333
47108,3.53,0.997,5,2.804878333
47109,3.53,0.997,5,2.804878333
47110,3.53,0.996,5,2.804878333
47111,3.53,0.997,5,2.804878333
47112,3.53,0.996,5,2.804878333
47113,3.53,0.997,5,2.804878333
47114,3.53,0.997,5,2.804878333
47115,3.53,0.997,5,2.804878333
47116,3.53,0.996,5,2.804878333
47117,3.53,0.997,5,2.804878333
47118,3.53,0.996,5,2.804878333
47119,3.53,0.997,5,2.804878333
47120,3.53,0.997,5,2.804878333
47121,3.529,0.998,5,2.804878333
47122,3.529,0.997,5,2.804878333
47123,3.529,0.998,5,2.804878333
47124,3.529,0.997,5,2.804878333
47125,3.529,0.997,5,2.804878333
47126,3.529,0.997,5,2.804878333
47127,3.529,0.997,5,2.804878333
47128,3.529,0.998,5,2.804878333
47129,3.529,0.997,5,2.804878333
47130,3.529,0.997,5,2.804878333
47131,3.529,0.997,5,2.804878333
47132,3.529,0.997,5,2.804878333
47133,3.529,0.997,5,2.804878333
47134,3.529,0.996,5,2.804878333
47135,3.528,0.997,5,2.804878333
47136,3.528,0.997,5,2.804878333
47137,3.528,0.997,5,2.804878333
47138,3.528,0.996,5,2.804878333
47139,3.528,0.996,5,2.804878333
47140,3.528,0.996,5,2.804878333
47141,3.528,0.996,5,2.804878333
47142,3.528,0.996,5,2.804878333
47143,3.528,0.997,5,2.804878333
47144,3.528,0.996,5,2.804878333
47145,3.528,0.997,5,2.804878333
47146,3.528,0.996,5,2.804878333
47147,3.528,0.996,5,2.804878333
47148,3.528,0.997,5,2.804878333
47149,3.527,0.997,5,2.804878333
47150,3.527,0.997,5,2.804878333
47151,3.527,0.997,5,2.804878333
47152,3.527,0.998,5,2.804878333
47153,3.527,0.997,5,2.804878333
47154,3.527,0.998,5,2.804878333
47155,3.527,0.998,5,2.804878333
47156,3.527,0.998,5,2.804878333
47157,3.527,0.999,5,2.804878333
47158,3.527,0.999,5,2.804878333
47159,3.527,1,5,2.804878333
47160,3.527,0.999,5,2.804878333
47161,3.527,1,5,2.804878333
47162,3.527,1,5,2.804878333
47163,3.527,1,5,2.804878333
47164,3.527,1.001,5,2.804878333
47165,3.527,1.001,5,2.804878333
47166,3.526,1.002,5,2.804878333
47167,3.526,1.002,5,2.804878333
47168,3.526,1.002,5,2.804878333
47169,3.526,1.001,5,2.804878333
47170,3.526,1.002,5,2.804878333
47171,3.526,1.001,5,2.804878333
47172,3.526,1.002,5,2.804878333
47173,3.526,1.002,5,2.804878333
47174,3.526,1.002,5,2.804878333
47175,3.526,1.002,5,2.804878333
47176,3.526,1.002,5,2.804878333
47177,3.526,1.002,5,2.804878333
47178,3.526,1.002,5,2.804878333
47179,3.526,1.002,5,2.804878333
47180,3.526,1.001,5,2.804878333
47181,3.526,1.001,5,2.804878333
47182,3.525,1.001,5,2.804878333
47183,3.525,1.002,5,2.804878333
47184,3.525,1.001,5,2.804878333
47185,3.525,1.001,5,2.804878333
47186,3.525,1.001,5,2.804878333
47187,3.525,1.002,5,2.804878333
47188,3.525,1.002,5,2.804878333
47189,3.525,1.001,5,2.804878333
47190,3.525,1.001,5,2.804878333
47191,3.525,1.002,5,2.804878333
47192,3.525,1.001,5,2.804878333
47193,3.525,1.001,5,2.804878333
47194,3.525,1.001,5,2.804878333
47195,3.525,1.001,5,2.804878333
47196,3.525,1.001,5,2.804878333
47197,3.525,1.001,5,2.804878333
47198,3.524,1.001,5,2.804878333
47199,3.524,1.001,5,2.804878333
47200,3.524,1.001,5,2.804878333
47201,3.524,1.001,5,2.804878333
47202,3.524,1.001,5,2.804878333
47203,3.524,1.002,5,2.804878333
47204,3.524,1.002,5,2.804878333
47205,3.524,1.001,5,2.804878333
47206,3.524,1.001,5,2.804878333
47207,3.524,1.002,5,2.804878333
47208,3.524,1.001,5,2.804878333
47209,3.524,1.001,5,2.804878333
47210,3.524,1.001,5,2.804878333
47211,3.524,1,5,2.804878333
47212,3.523,1,5,2.804878333
47213,3.523,0.999,5,2.804878333
47214,3.523,0.999,5,2.804878333
47215,3.523,0.998,5,2.804878333
47216,3.523,0.998,5,2.804878333
47217,3.523,0.997,5,2.804878333
47218,3.523,0.997,5,2.804878333
47219,3.523,0.997,5,2.804878333
47220,3.523,0.996,5,2.804878333
47221,3.522,0.997,5,2.804878333
47222,3.522,0.997,5,2.804878333
47223,3.522,0.997,5,2.804878333
47224,3.522,0.997,5,2.804878333
47225,3.522,0.998,5,2.804878333
47226,3.522,0.998,5,2.804878333
47227,3.522,0.998,5,2.804878333
47228,3.522,0.999,5,2.804878333
47229,3.522,1,5,2.804878333
47230,3.522,1,5,2.804878333
47231,3.522,1.001,5,2.804878333
47232,3.522,1.002,5,2.804878333
47233,3.522,1.001,5,2.804878333
47234,3.522,1.002,5,2.804878333
47235,3.522,1.001,5,2.804878333
47236,3.522,1.001,5,2.804878333
47237,3.522,1,5,2.804878333
47238,3.522,0.999,5,2.804878333
47239,3.521,0.999,5,2.804878333
47240,3.521,0.997,5,2.804878333
47241,3.521,0.998,5,2.804878333
47242,3.521,0.996,5,2.804878333
47243,3.521,0.996,5,2.804878333
47244,3.521,0.996,5,2.804878333
47245,3.521,0.996,5,2.804878333
47246,3.521,0.997,5,2.804878333
47247,3.521,0.998,5,2.804878333
47248,3.521,0.998,5,2.804878333
47249,3.521,1,5,2.804878333
47250,3.521,1,5,2.804878333
47251,3.521,1.001,5,2.804878333
47252,3.521,1.001,5,2.804878333
47253,3.521,1.001,5,2.804878333
47254,3.521,1.001,5,2.804878333
47255,3.521,1.001,5,2.804878333
47256,3.521,1,5,2.804878333
47257,3.521,0.999,5,2.804878333
47258,3.52,0.998,5,2.804878333
47259,3.52,0.997,5,2.804878333
47260,3.52,0.997,5,2.804878333
47261,3.52,0.997,5,2.804878333
47262,3.52,0.997,5,2.804878333
47263,3.52,0.998,5,2.804878333
47264,3.52,0.999,5,2.804878333
47265,3.52,1,5,2.804878333
47266,3.52,1,5,2.804878333
47267,3.52,1.001,5,2.804878333
47268,3.52,1.001,5,2.804878333
47269,3.52,1.001,5,2.804878333
47270,3.52,1.001,5,2.804878333
47271,3.519,1.001,5,2.804878333
47272,3.519,0.999,5,2.804878333
47273,3.519,0.998,5,2.804878333
47274,3.519,0.997,5,2.804878333
47275,3.519,0.997,5,2.804878333
47276,3.519,0.997,5,2.804878333
47277,3.519,0.996,5,2.804878333
47278,3.519,0.996,5,2.804878333
47279,3.519,0.997,5,2.804878333
47280,3.519,0.998,5,2.804878333
47281,3.519,1,5,2.804878333
47282,3.519,1,5,2.804878333
47283,3.519,1.001,5,2.804878333
47284,3.519,1.001,5,2.804878333
47285,3.519,1.001,5,2.804878333
47286,3.518,1.001,5,2.804878333
47287,3.518,1.001,5,2.804878333
47288,3.518,1,5,2.804878333
47289,3.518,0.999,5,2.804878333
47290,3.518,0.999,5,2.804878333
47291,3.518,0.998,5,2.804878333
47292,3.518,0.998,5,2.804878333
47293,3.518,0.997,5,2.804878333
47294,3.518,0.997,5,2.804878333
47295,3.517,0.996,5,2.804878333
